speed_kn,foc_mt_day,draft_m,wave_m,wind_beaufort
13.5,28.03,11.6,1.5,5
13.5,28.59,11.6,1.5,6
13.5,29.14,11.6,1.5,7
13.5,29.7,11.6,1.5,8
13.5,25.75,11.6,1.75,0
13.5,26.32,11.6,1.75,1
13.5,26.89,11.6,1.75,2
13.5,27.45,11.6,1.75,3
13.5,28.02,11.6,1.75,4
13.5,28.59,11.6,1.75,5
13.5,29.15,11.6,1.75,6
13.5,29.72,11.6,1.75,7
13.5,30.29,11.6,1.75,8
13.5,26.25,11.6,2.0,0
13.5,26.83,11.6,2.0,1
13.5,27.41,11.6,2.0,2
13.5,27.99,11.6,2.0,3
13.5,28.57,11.6,2.0,4
13.5,29.14,11.6,2.0,5
13.5,29.72,11.6,2.0,6
13.5,30.3,11.6,2.0,7
13.5,30.88,11.6,2.0,8
13.5,26.76,11.6,2.25,0
13.5,27.34,11.6,2.25,1
13.5,27.93,11.6,2.25,2
13.5,28.52,11.6,2.25,3
13.5,29.11,11.6,2.25,4
13.5,29.7,11.6,2.25,5
13.5,30.29,11.6,2.25,6
13.5,30.88,11.6,2.25,7
13.5,31.46,11.6,2.25,8
13.5,27.26,11.6,2.5,0
13.5,27.86,11.6,2.5,1
13.5,28.46,11.6,2.5,2
13.5,29.06,11.6,2.5,3
13.5,29.65,11.6,2.5,4
13.5,30.25,11.6,2.5,5
13.5,30.85,11.6,2.5,6
13.5,31.45,11.6,2.5,7
13.5,32.05,11.6,2.5,8
13.5,27.76,11.6,2.75,0
13.5,28.37,11.6,2.75,1
13.5,28.98,11.6,2.75,2
13.5,29.59,11.6,2.75,3
13.5,30.2,11.6,2.75,4
13.5,30.81,11.6,2.75,5
13.5,31.42,11.6,2.75,6
13.5,32.03,11.6,2.75,7
13.5,32.64,11.6,2.75,8
13.5,28.26,11.6,3.0,0
13.5,28.88,11.6,3.0,1
13.5,29.5,11.6,3.0,2
13.5,30.12,11.6,3.0,3
13.5,30.74,11.6,3.0,4
13.5,31.37,11.6,3.0,5
13.5,31.99,11.6,3.0,6
13.5,32.61,11.6,3.0,7
13.5,33.23,11.6,3.0,8
13.5,28.76,11.6,3.25,0
13.5,29.39,11.6,3.25,1
13.5,30.02,11.6,3.25,2
13.5,30.66,11.6,3.25,3
13.5,31.29,11.6,3.25,4
13.5,31.92,11.6,3.25,5
13.5,32.55,11.6,3.25,6
13.5,33.19,11.6,3.25,7
13.5,33.82,11.6,3.25,8
13.5,29.26,11.6,3.5,0
13.5,29.9,11.6,3.5,1
13.5,30.55,11.6,3.5,2
13.5,31.19,11.6,3.5,3
13.5,31.83,11.6,3.5,4
13.5,32.48,11.6,3.5,5
13.5,33.12,11.6,3.5,6
13.5,33.76,11.6,3.5,7
13.5,34.41,11.6,3.5,8
13.5,29.76,11.6,3.75,0
13.5,30.41,11.6,3.75,1
13.5,31.07,11.6,3.75,2
13.5,31.72,11.6,3.75,3
13.5,32.38,11.6,3.75,4
13.5,33.03,11.6,3.75,5
13.5,33.69,11.6,3.75,6
13.5,34.34,11.6,3.75,7
13.5,35.0,11.6,3.75,8
13.5,30.26,11.6,4.0,0
13.5,30.93,11.6,4.0,1
13.5,31.59,11.6,4.0,2
13.5,32.26,11.6,4.0,3
13.5,32.92,11.6,4.0,4
13.5,33.59,11.6,4.0,5
13.5,34.25,11.6,4.0,6
13.5,34.92,11.6,4.0,7
13.5,35.59,11.6,4.0,8
13.5,22.45,11.8,0.0,0
13.5,22.94,11.8,0.0,1
13.5,23.43,11.8,0.0,2
13.5,23.93,11.8,0.0,3
13.5,24.42,11.8,0.0,4
13.5,24.92,11.8,0.0,5
13.5,25.41,11.8,0.0,6
13.5,25.9,11.8,0.0,7
13.5,26.4,11.8,0.0,8
13.5,22.95,11.8,0.25,0
13.5,23.46,11.8,0.25,1
13.5,23.96,11.8,0.25,2
13.5,24.47,11.8,0.25,3
13.5,24.97,11.8,0.25,4
13.5,25.48,11.8,0.25,5
13.5,25.98,11.8,0.25,6
13.5,26.49,11.8,0.25,7
13.5,26.99,11.8,0.25,8
13.5,23.46,11.8,0.5,0
13.5,23.97,11.8,0.5,1
13.5,24.49,11.8,0.5,2
13.5,25.01,11.8,0.5,3
13.5,25.52,11.8,0.5,4
13.5,26.04,11.8,0.5,5
13.5,26.55,11.8,0.5,6
13.5,27.07,11.8,0.5,7
13.5,27.59,11.8,0.5,8
13.5,23.96,11.8,0.75,0
13.5,24.49,11.8,0.75,1
13.5,25.02,11.8,0.75,2
13.5,25.54,11.8,0.75,3
13.5,26.07,11.8,0.75,4
13.5,26.6,11.8,0.75,5
13.5,27.12,11.8,0.75,6
13.5,27.65,11.8,0.75,7
13.5,28.18,11.8,0.75,8
13.5,24.47,11.8,1.0,0
13.5,25.01,11.8,1.0,1
13.5,25.54,11.8,1.0,2
13.5,26.08,11.8,1.0,3
13.5,26.62,11.8,1.0,4
13.5,27.16,11.8,1.0,5
13.5,27.7,11.8,1.0,6
13.5,28.23,11.8,1.0,7
13.5,28.77,11.8,1.0,8
13.5,24.97,11.8,1.25,0
13.5,25.52,11.8,1.25,1
13.5,26.07,11.8,1.25,2
13.5,26.62,11.8,1.25,3
13.5,27.17,11.8,1.25,4
13.5,27.72,11.8,1.25,5
13.5,28.27,11.8,1.25,6
13.5,28.82,11.8,1.25,7
13.5,29.37,11.8,1.25,8
13.5,25.48,11.8,1.5,0
13.5,26.04,11.8,1.5,1
13.5,26.6,11.8,1.5,2
13.5,27.16,11.8,1.5,3
13.5,27.72,11.8,1.5,4
13.5,28.28,11.8,1.5,5
13.5,28.84,11.8,1.5,6
13.5,29.4,11.8,1.5,7
13.5,29.96,11.8,1.5,8
13.5,25.98,11.8,1.75,0
13.5,26.55,11.8,1.75,1
13.5,27.13,11.8,1.75,2
13.5,27.7,11.8,1.75,3
13.5,28.27,11.8,1.75,4
13.5,28.84,11.8,1.75,5
13.5,29.41,11.8,1.75,6
13.5,29.98,11.8,1.75,7
13.5,30.56,11.8,1.75,8
13.5,26.49,11.8,2.0,0
13.5,27.07,11.8,2.0,1
13.5,27.65,11.8,2.0,2
13.5,28.24,11.8,2.0,3
13.5,28.82,11.8,2.0,4
13.5,29.4,11.8,2.0,5
13.5,29.98,11.8,2.0,6
13.5,30.57,11.8,2.0,7
13.5,31.15,11.8,2.0,8
13.5,26.99,11.8,2.25,0
13.5,27.59,11.8,2.25,1
13.5,28.18,11.8,2.25,2
13.5,28.77,11.8,2.25,3
13.5,29.37,11.8,2.25,4
13.5,29.96,11.8,2.25,5
13.5,30.56,11.8,2.25,6
13.5,31.15,11.8,2.25,7
13.5,31.74,11.8,2.25,8
13.5,27.5,11.8,2.5,0
13.5,28.1,11.8,2.5,1
13.5,28.71,11.8,2.5,2
13.5,29.31,11.8,2.5,3
13.5,29.92,11.8,2.5,4
13.5,30.52,11.8,2.5,5
13.5,31.13,11.8,2.5,6
13.5,31.73,11.8,2.5,7
13.5,32.34,11.8,2.5,8
13.5,28.0,11.8,2.75,0
13.5,28.62,11.8,2.75,1
13.5,29.23,11.8,2.75,2
13.5,29.85,11.8,2.75,3
13.5,30.47,11.8,2.75,4
13.5,31.08,11.8,2.75,5
13.5,31.7,11.8,2.75,6
13.5,32.31,11.8,2.75,7
13.5,32.93,11.8,2.75,8
13.5,28.51,11.8,3.0,0
13.5,29.13,11.8,3.0,1
13.5,29.76,11.8,3.0,2
13.5,30.39,11.8,3.0,3
13.5,31.02,11.8,3.0,4
13.5,31.64,11.8,3.0,5
13.5,32.27,11.8,3.0,6
13.5,32.9,11.8,3.0,7
13.5,33.52,11.8,3.0,8
13.5,29.01,11.8,3.25,0
13.5,29.65,11.8,3.25,1
13.5,30.29,11.8,3.25,2
13.5,30.93,11.8,3.25,3
13.5,31.57,11.8,3.25,4
13.5,32.2,11.8,3.25,5
13.5,32.84,11.8,3.25,6
13.5,33.48,11.8,3.25,7
13.5,34.12,11.8,3.25,8
13.5,29.52,11.8,3.5,0
13.5,30.17,11.8,3.5,1
13.5,30.82,11.8,3.5,2
13.5,31.47,11.8,3.5,3
13.5,32.12,11.8,3.5,4
13.5,32.76,11.8,3.5,5
13.5,33.41,11.8,3.5,6
13.5,34.06,11.8,3.5,7
13.5,34.71,11.8,3.5,8
13.5,30.02,11.8,3.75,0
13.5,30.68,11.8,3.75,1
13.5,31.34,11.8,3.75,2
13.5,32.0,11.8,3.75,3
13.5,32.66,11.8,3.75,4
13.5,33.33,11.8,3.75,5
13.5,33.99,11.8,3.75,6
13.5,34.65,11.8,3.75,7
13.5,35.31,11.8,3.75,8
13.5,30.53,11.8,4.0,0
13.5,31.2,11.8,4.0,1
13.5,31.87,11.8,4.0,2
13.5,32.54,11.8,4.0,3
13.5,33.21,11.8,4.0,4
13.5,33.89,11.8,4.0,5
13.5,34.56,11.8,4.0,6
13.5,35.23,11.8,4.0,7
13.5,35.9,11.8,4.0,8
13.5,22.64,12.0,0.0,0
13.5,23.14,12.0,0.0,1
13.5,23.64,12.0,0.0,2
13.5,24.14,12.0,0.0,3
13.5,24.64,12.0,0.0,4
13.5,25.13,12.0,0.0,5
13.5,25.63,12.0,0.0,6
13.5,26.13,12.0,0.0,7
13.5,26.63,12.0,0.0,8
13.5,23.15,12.0,0.25,0
13.5,23.66,12.0,0.25,1
13.5,24.17,12.0,0.25,2
13.5,24.68,12.0,0.25,3
13.5,25.19,12.0,0.25,4
13.5,25.7,12.0,0.25,5
13.5,26.21,12.0,0.25,6
13.5,26.72,12.0,0.25,7
13.5,27.23,12.0,0.25,8
13.5,23.66,12.0,0.5,0
13.5,24.18,12.0,0.5,1
13.5,24.7,12.0,0.5,2
13.5,25.22,12.0,0.5,3
13.5,25.75,12.0,0.5,4
13.5,26.27,12.0,0.5,5
13.5,26.79,12.0,0.5,6
13.5,27.31,12.0,0.5,7
13.5,27.83,12.0,0.5,8
13.5,24.17,12.0,0.75,0
13.5,24.7,12.0,0.75,1
13.5,25.24,12.0,0.75,2
13.5,25.77,12.0,0.75,3
13.5,26.3,12.0,0.75,4
13.5,26.83,12.0,0.75,5
13.5,27.36,12.0,0.75,6
13.5,27.89,12.0,0.75,7
13.5,28.43,12.0,0.75,8
13.5,24.68,12.0,1.0,0
13.5,25.22,12.0,1.0,1
13.5,25.77,12.0,1.0,2
13.5,26.31,12.0,1.0,3
13.5,26.85,12.0,1.0,4
13.5,27.4,12.0,1.0,5
13.5,27.94,12.0,1.0,6
13.5,28.48,12.0,1.0,7
13.5,29.03,12.0,1.0,8
13.5,25.19,12.0,1.25,0
13.5,25.75,12.0,1.25,1
13.5,26.3,12.0,1.25,2
13.5,26.85,12.0,1.25,3
13.5,27.41,12.0,1.25,4
13.5,27.96,12.0,1.25,5
13.5,28.52,12.0,1.25,6
13.5,29.07,12.0,1.25,7
13.5,29.62,12.0,1.25,8
13.5,25.7,12.0,1.5,0
13.5,26.27,12.0,1.5,1
13.5,26.83,12.0,1.5,2
13.5,27.4,12.0,1.5,3
13.5,27.96,12.0,1.5,4
13.5,28.53,12.0,1.5,5
13.5,29.09,12.0,1.5,6
13.5,29.66,12.0,1.5,7
13.5,30.22,12.0,1.5,8
13.5,26.21,12.0,1.75,0
13.5,26.79,12.0,1.75,1
13.5,27.36,12.0,1.75,2
13.5,27.94,12.0,1.75,3
13.5,28.52,12.0,1.75,4
13.5,29.09,12.0,1.75,5
13.5,29.67,12.0,1.75,6
13.5,30.25,12.0,1.75,7
13.5,30.82,12.0,1.75,8
13.5,26.72,12.0,2.0,0
13.5,27.31,12.0,2.0,1
13.5,27.9,12.0,2.0,2
13.5,28.48,12.0,2.0,3
13.5,29.07,12.0,2.0,4
13.5,29.66,12.0,2.0,5
13.5,30.25,12.0,2.0,6
13.5,30.83,12.0,2.0,7
13.5,31.42,12.0,2.0,8
13.5,27.23,12.0,2.25,0
13.5,27.83,12.0,2.25,1
13.5,28.43,12.0,2.25,2
13.5,29.03,12.0,2.25,3
13.5,29.63,12.0,2.25,4
13.5,30.22,12.0,2.25,5
13.5,30.82,12.0,2.25,6
13.5,31.42,12.0,2.25,7
13.5,32.02,12.0,2.25,8
13.5,27.74,12.0,2.5,0
13.5,28.35,12.0,2.5,1
13.5,28.96,12.0,2.5,2
13.5,29.57,12.0,2.5,3
13.5,30.18,12.0,2.5,4
13.5,30.79,12.0,2.5,5
13.5,31.4,12.0,2.5,6
13.5,32.01,12.0,2.5,7
13.5,32.62,12.0,2.5,8
13.5,28.25,12.0,2.75,0
13.5,28.87,12.0,2.75,1
13.5,29.49,12.0,2.75,2
13.5,30.11,12.0,2.75,3
13.5,30.73,12.0,2.75,4
13.5,31.36,12.0,2.75,5
13.5,31.98,12.0,2.75,6
13.5,32.6,12.0,2.75,7
13.5,33.22,12.0,2.75,8
13.5,28.76,12.0,3.0,0
13.5,29.39,12.0,3.0,1
13.5,30.02,12.0,3.0,2
13.5,30.66,12.0,3.0,3
13.5,31.29,12.0,3.0,4
13.5,31.92,12.0,3.0,5
13.5,32.55,12.0,3.0,6
13.5,33.19,12.0,3.0,7
13.5,33.82,12.0,3.0,8
13.5,29.27,12.0,3.25,0
13.5,29.91,12.0,3.25,1
13.5,30.55,12.0,3.25,2
13.5,31.2,12.0,3.25,3
13.5,31.84,12.0,3.25,4
13.5,32.49,12.0,3.25,5
13.5,33.13,12.0,3.25,6
13.5,33.77,12.0,3.25,7
13.5,34.42,12.0,3.25,8
13.5,29.78,12.0,3.5,0
13.5,30.43,12.0,3.5,1
13.5,31.09,12.0,3.5,2
13.5,31.74,12.0,3.5,3
13.5,32.4,12.0,3.5,4
13.5,33.05,12.0,3.5,5
13.5,33.71,12.0,3.5,6
13.5,34.36,12.0,3.5,7
13.5,35.02,12.0,3.5,8
13.5,30.29,12.0,3.75,0
13.5,30.95,12.0,3.75,1
13.5,31.62,12.0,3.75,2
13.5,32.28,12.0,3.75,3
13.5,32.95,12.0,3.75,4
13.5,33.62,12.0,3.75,5
13.5,34.28,12.0,3.75,6
13.5,34.95,12.0,3.75,7
13.5,35.62,12.0,3.75,8
13.5,30.8,12.0,4.0,0
13.5,31.47,12.0,4.0,1
13.5,32.15,12.0,4.0,2
13.5,32.83,12.0,4.0,3
13.5,33.51,12.0,4.0,4
13.5,34.18,12.0,4.0,5
13.5,34.86,12.0,4.0,6
13.5,35.54,12.0,4.0,7
13.5,36.22,12.0,4.0,8
14.0,19.8,7.0,0.0,0
14.0,20.24,7.0,0.0,1
14.0,20.67,7.0,0.0,2
14.0,21.11,7.0,0.0,3
14.0,21.54,7.0,0.0,4
14.0,21.98,7.0,0.0,5
14.0,22.41,7.0,0.0,6
14.0,22.85,7.0,0.0,7
14.0,23.28,7.0,0.0,8
14.0,20.25,7.0,0.25,0
14.0,20.69,7.0,0.25,1
14.0,21.14,7.0,0.25,2
14.0,21.58,7.0,0.25,3
14.0,22.03,7.0,0.25,4
14.0,22.47,7.0,0.25,5
14.0,22.92,7.0,0.25,6
14.0,23.36,7.0,0.25,7
14.0,23.81,7.0,0.25,8
14.0,20.69,7.0,0.5,0
14.0,21.15,7.0,0.5,1
14.0,21.6,7.0,0.5,2
14.0,22.06,7.0,0.5,3
14.0,22.51,7.0,0.5,4
14.0,22.97,7.0,0.5,5
14.0,23.42,7.0,0.5,6
14.0,23.88,7.0,0.5,7
14.0,24.33,7.0,0.5,8
14.0,21.14,7.0,0.75,0
14.0,21.6,7.0,0.75,1
14.0,22.07,7.0,0.75,2
14.0,22.53,7.0,0.75,3
14.0,23.0,7.0,0.75,4
14.0,23.46,7.0,0.75,5
14.0,23.93,7.0,0.75,6
14.0,24.39,7.0,0.75,7
14.0,24.86,7.0,0.75,8
14.0,21.58,7.0,1.0,0
14.0,22.06,7.0,1.0,1
14.0,22.53,7.0,1.0,2
14.0,23.01,7.0,1.0,3
14.0,23.48,7.0,1.0,4
14.0,23.96,7.0,1.0,5
14.0,24.43,7.0,1.0,6
14.0,24.91,7.0,1.0,7
14.0,25.38,7.0,1.0,8
14.0,22.03,7.0,1.25,0
14.0,22.51,7.0,1.25,1
14.0,23.0,7.0,1.25,2
14.0,23.48,7.0,1.25,3
14.0,23.97,7.0,1.25,4
14.0,24.45,7.0,1.25,5
14.0,24.94,7.0,1.25,6
14.0,25.42,7.0,1.25,7
14.0,25.9,7.0,1.25,8
14.0,22.47,7.0,1.5,0
14.0,22.97,7.0,1.5,1
14.0,23.46,7.0,1.5,2
14.0,23.96,7.0,1.5,3
14.0,24.45,7.0,1.5,4
14.0,24.95,7.0,1.5,5
14.0,25.44,7.0,1.5,6
14.0,25.93,7.0,1.5,7
14.0,26.43,7.0,1.5,8
14.0,22.92,7.0,1.75,0
14.0,23.42,7.0,1.75,1
14.0,23.93,7.0,1.75,2
14.0,24.43,7.0,1.75,3
14.0,24.94,7.0,1.75,4
14.0,25.44,7.0,1.75,5
14.0,25.94,7.0,1.75,6
14.0,26.45,7.0,1.75,7
14.0,26.95,7.0,1.75,8
14.0,23.36,7.0,2.0,0
14.0,23.88,7.0,2.0,1
14.0,24.39,7.0,2.0,2
14.0,24.91,7.0,2.0,3
14.0,25.42,7.0,2.0,4
14.0,25.93,7.0,2.0,5
14.0,26.45,7.0,2.0,6
14.0,26.96,7.0,2.0,7
14.0,27.48,7.0,2.0,8
14.0,23.81,7.0,2.25,0
14.0,24.33,7.0,2.25,1
14.0,24.86,7.0,2.25,2
14.0,25.38,7.0,2.25,3
14.0,25.9,7.0,2.25,4
14.0,26.43,7.0,2.25,5
14.0,26.95,7.0,2.25,6
14.0,27.48,7.0,2.25,7
14.0,28.0,7.0,2.25,8
14.0,24.26,7.0,2.5,0
14.0,24.79,7.0,2.5,1
14.0,25.32,7.0,2.5,2
14.0,25.86,7.0,2.5,3
14.0,26.39,7.0,2.5,4
14.0,26.92,7.0,2.5,5
14.0,27.46,7.0,2.5,6
14.0,27.99,7.0,2.5,7
14.0,28.52,7.0,2.5,8
14.0,24.7,7.0,2.75,0
14.0,25.24,7.0,2.75,1
14.0,25.79,7.0,2.75,2
14.0,26.33,7.0,2.75,3
14.0,26.87,7.0,2.75,4
14.0,27.42,7.0,2.75,5
14.0,27.96,7.0,2.75,6
14.0,28.5,7.0,2.75,7
14.0,29.05,7.0,2.75,8
14.0,25.15,7.0,3.0,0
14.0,25.7,7.0,3.0,1
14.0,26.25,7.0,3.0,2
14.0,26.81,7.0,3.0,3
14.0,27.36,7.0,3.0,4
14.0,27.91,7.0,3.0,5
14.0,28.47,7.0,3.0,6
14.0,29.02,7.0,3.0,7
14.0,29.57,7.0,3.0,8
14.0,25.59,7.0,3.25,0
14.0,26.15,7.0,3.25,1
14.0,26.72,7.0,3.25,2
14.0,27.28,7.0,3.25,3
14.0,27.84,7.0,3.25,4
14.0,28.41,7.0,3.25,5
14.0,28.97,7.0,3.25,6
14.0,29.53,7.0,3.25,7
14.0,30.1,7.0,3.25,8
14.0,26.04,7.0,3.5,0
14.0,26.61,7.0,3.5,1
14.0,27.18,7.0,3.5,2
14.0,27.76,7.0,3.5,3
14.0,28.33,7.0,3.5,4
14.0,28.9,7.0,3.5,5
14.0,29.47,7.0,3.5,6
14.0,30.05,7.0,3.5,7
14.0,30.62,7.0,3.5,8
14.0,26.48,7.0,3.75,0
14.0,27.07,7.0,3.75,1
14.0,27.65,7.0,3.75,2
14.0,28.23,7.0,3.75,3
14.0,28.81,7.0,3.75,4
14.0,29.4,7.0,3.75,5
14.0,29.98,7.0,3.75,6
14.0,30.56,7.0,3.75,7
14.0,31.14,7.0,3.75,8
14.0,26.93,7.0,4.0,0
14.0,27.52,7.0,4.0,1
14.0,28.11,7.0,4.0,2
14.0,28.71,7.0,4.0,3
14.0,29.3,7.0,4.0,4
14.0,29.89,7.0,4.0,5
14.0,30.48,7.0,4.0,6
14.0,31.07,7.0,4.0,7
14.0,31.67,7.0,4.0,8
14.0,20.02,7.2,0.0,0
14.0,20.46,7.2,0.0,1
14.0,20.9,7.2,0.0,2
14.0,21.34,7.2,0.0,3
14.0,21.78,7.2,0.0,4
14.0,22.22,7.2,0.0,5
14.0,22.66,7.2,0.0,6
14.0,23.1,7.2,0.0,7
14.0,23.54,7.2,0.0,8
14.0,20.47,7.2,0.25,0
14.0,20.92,7.2,0.25,1
14.0,21.37,7.2,0.25,2
14.0,21.82,7.2,0.25,3
14.0,22.27,7.2,0.25,4
14.0,22.72,7.2,0.25,5
14.0,23.17,7.2,0.25,6
14.0,23.62,7.2,0.25,7
14.0,24.07,7.2,0.25,8
14.0,20.92,7.2,0.5,0
14.0,21.38,7.2,0.5,1
14.0,21.84,7.2,0.5,2
14.0,22.3,7.2,0.5,3
14.0,22.76,7.2,0.5,4
14.0,23.22,7.2,0.5,5
14.0,23.68,7.2,0.5,6
14.0,24.14,7.2,0.5,7
14.0,24.6,7.2,0.5,8
14.0,21.37,7.2,0.75,0
14.0,21.84,7.2,0.75,1
14.0,22.31,7.2,0.75,2
14.0,22.78,7.2,0.75,3
14.0,23.25,7.2,0.75,4
14.0,23.72,7.2,0.75,5
14.0,24.19,7.2,0.75,6
14.0,24.66,7.2,0.75,7
14.0,25.13,7.2,0.75,8
14.0,21.82,7.2,1.0,0
14.0,22.3,7.2,1.0,1
14.0,22.78,7.2,1.0,2
14.0,23.26,7.2,1.0,3
14.0,23.74,7.2,1.0,4
14.0,24.22,7.2,1.0,5
14.0,24.7,7.2,1.0,6
14.0,25.18,7.2,1.0,7
14.0,25.66,7.2,1.0,8
14.0,22.27,7.2,1.25,0
14.0,22.76,7.2,1.25,1
14.0,23.25,7.2,1.25,2
14.0,23.74,7.2,1.25,3
14.0,24.23,7.2,1.25,4
14.0,24.72,7.2,1.25,5
14.0,25.21,7.2,1.25,6
14.0,25.7,7.2,1.25,7
14.0,26.19,7.2,1.25,8
14.0,22.72,7.2,1.5,0
14.0,23.22,7.2,1.5,1
14.0,23.72,7.2,1.5,2
14.0,24.22,7.2,1.5,3
14.0,24.72,7.2,1.5,4
14.0,25.22,7.2,1.5,5
14.0,25.72,7.2,1.5,6
14.0,26.22,7.2,1.5,7
14.0,26.72,7.2,1.5,8
14.0,23.17,7.2,1.75,0
14.0,23.68,7.2,1.75,1
14.0,24.19,7.2,1.75,2
14.0,24.7,7.2,1.75,3
14.0,25.21,7.2,1.75,4
14.0,25.72,7.2,1.75,5
14.0,26.23,7.2,1.75,6
14.0,26.74,7.2,1.75,7
14.0,27.25,7.2,1.75,8
14.0,23.62,7.2,2.0,0
14.0,24.14,7.2,2.0,1
14.0,24.66,7.2,2.0,2
14.0,25.18,7.2,2.0,3
14.0,25.7,7.2,2.0,4
14.0,26.22,7.2,2.0,5
14.0,26.74,7.2,2.0,6
14.0,27.26,7.2,2.0,7
14.0,27.78,7.2,2.0,8
14.0,24.07,7.2,2.25,0
14.0,24.6,7.2,2.25,1
14.0,25.13,7.2,2.25,2
14.0,25.66,7.2,2.25,3
14.0,26.19,7.2,2.25,4
14.0,26.72,7.2,2.25,5
14.0,27.25,7.2,2.25,6
14.0,27.78,7.2,2.25,7
14.0,28.31,7.2,2.25,8
14.0,24.52,7.2,2.5,0
14.0,25.06,7.2,2.5,1
14.0,25.6,7.2,2.5,2
14.0,26.14,7.2,2.5,3
14.0,26.68,7.2,2.5,4
14.0,27.22,7.2,2.5,5
14.0,27.76,7.2,2.5,6
14.0,28.3,7.2,2.5,7
14.0,28.84,7.2,2.5,8
14.0,24.97,7.2,2.75,0
14.0,25.52,7.2,2.75,1
14.0,26.07,7.2,2.75,2
14.0,26.62,7.2,2.75,3
14.0,27.17,7.2,2.75,4
14.0,27.72,7.2,2.75,5
14.0,28.27,7.2,2.75,6
14.0,28.82,7.2,2.75,7
14.0,29.37,7.2,2.75,8
14.0,25.43,7.2,3.0,0
14.0,25.98,7.2,3.0,1
14.0,26.54,7.2,3.0,2
14.0,27.1,7.2,3.0,3
14.0,27.66,7.2,3.0,4
14.0,28.22,7.2,3.0,5
14.0,28.78,7.2,3.0,6
14.0,29.34,7.2,3.0,7
14.0,29.9,7.2,3.0,8
14.0,25.88,7.2,3.25,0
14.0,26.45,7.2,3.25,1
14.0,27.01,7.2,3.25,2
14.0,27.58,7.2,3.25,3
14.0,28.15,7.2,3.25,4
14.0,28.72,7.2,3.25,5
14.0,29.29,7.2,3.25,6
14.0,29.86,7.2,3.25,7
14.0,30.43,7.2,3.25,8
14.0,26.33,7.2,3.5,0
14.0,26.91,7.2,3.5,1
14.0,27.48,7.2,3.5,2
14.0,28.06,7.2,3.5,3
14.0,28.64,7.2,3.5,4
14.0,29.22,7.2,3.5,5
14.0,29.8,7.2,3.5,6
14.0,30.38,7.2,3.5,7
14.0,30.96,7.2,3.5,8
14.0,26.78,7.2,3.75,0
14.0,27.37,7.2,3.75,1
14.0,27.95,7.2,3.75,2
14.0,28.54,7.2,3.75,3
14.0,29.13,7.2,3.75,4
14.0,29.72,7.2,3.75,5
14.0,30.31,7.2,3.75,6
14.0,30.9,7.2,3.75,7
14.0,31.49,7.2,3.75,8
14.0,27.23,7.2,4.0,0
14.0,27.83,7.2,4.0,1
14.0,28.43,7.2,4.0,2
14.0,29.02,7.2,4.0,3
14.0,29.62,7.2,4.0,4
14.0,30.22,7.2,4.0,5
14.0,30.82,7.2,4.0,6
14.0,31.42,7.2,4.0,7
14.0,32.02,7.2,4.0,8
14.0,20.24,7.4,0.0,0
14.0,20.69,7.4,0.0,1
14.0,21.13,7.4,0.0,2
14.0,21.58,7.4,0.0,3
14.0,22.02,7.4,0.0,4
14.0,22.47,7.4,0.0,5
14.0,22.91,7.4,0.0,6
14.0,23.36,7.4,0.0,7
14.0,23.8,7.4,0.0,8
14.0,20.7,7.4,0.25,0
14.0,21.15,7.4,0.25,1
14.0,21.61,7.4,0.25,2
14.0,22.06,7.4,0.25,3
14.0,22.52,7.4,0.25,4
14.0,22.97,7.4,0.25,5
14.0,23.43,7.4,0.25,6
14.0,23.88,7.4,0.25,7
14.0,24.34,7.4,0.25,8
14.0,21.15,7.4,0.5,0
14.0,21.62,7.4,0.5,1
14.0,22.08,7.4,0.5,2
14.0,22.55,7.4,0.5,3
14.0,23.01,7.4,0.5,4
14.0,23.48,7.4,0.5,5
14.0,23.94,7.4,0.5,6
14.0,24.41,7.4,0.5,7
14.0,24.87,7.4,0.5,8
14.0,21.61,7.4,0.75,0
14.0,22.08,7.4,0.75,1
14.0,22.56,7.4,0.75,2
14.0,23.03,7.4,0.75,3
14.0,23.51,7.4,0.75,4
14.0,23.98,7.4,0.75,5
14.0,24.46,7.4,0.75,6
14.0,24.93,7.4,0.75,7
14.0,25.41,7.4,0.75,8
14.0,22.06,7.4,1.0,0
14.0,22.55,7.4,1.0,1
14.0,23.03,7.4,1.0,2
14.0,23.52,7.4,1.0,3
14.0,24.0,7.4,1.0,4
14.0,24.49,7.4,1.0,5
14.0,24.97,7.4,1.0,6
14.0,25.46,7.4,1.0,7
14.0,25.94,7.4,1.0,8
14.0,22.52,7.4,1.25,0
14.0,23.01,7.4,1.25,1
14.0,23.51,7.4,1.25,2
14.0,24.0,7.4,1.25,3
14.0,24.5,7.4,1.25,4
14.0,24.99,7.4,1.25,5
14.0,25.49,7.4,1.25,6
14.0,25.98,7.4,1.25,7
14.0,26.48,7.4,1.25,8
14.0,22.97,7.4,1.5,0
14.0,23.48,7.4,1.5,1
14.0,23.98,7.4,1.5,2
14.0,24.49,7.4,1.5,3
14.0,24.99,7.4,1.5,4
14.0,25.5,7.4,1.5,5
14.0,26.0,7.4,1.5,6
14.0,26.51,7.4,1.5,7
14.0,27.02,7.4,1.5,8
14.0,23.43,7.4,1.75,0
14.0,23.94,7.4,1.75,1
14.0,24.46,7.4,1.75,2
14.0,24.97,7.4,1.75,3
14.0,25.49,7.4,1.75,4
14.0,26.0,7.4,1.75,5
14.0,26.52,7.4,1.75,6
